F_Date,t-7,t-6,t-5,t-4,t-3,t-2,t-1,T
2019-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-03,7.0,7.0,5.0,5.0,4.0,2.0,2.0,2.0
2019-10-04,11.0,10.0,11.0,12.0,10.0,11.0,11.0,12.0
2019-10-05,10.0,10.0,11.0,9.0,7.0,8.0,8.0,9.0
2019-10-06,8.0,8.0,7.0,8.0,7.0,7.0,7.0,7.0
2019-10-07,9.0,10.0,11.0,10.0,10.0,10.0,9.0,7.0
2019-10-08,11.0,13.0,10.0,11.0,10.0,9.0,8.0,8.0
2019-10-09,11.0,7.0,8.0,7.0,7.0,7.0,6.0,7.0
2019-10-10,6.0,3.0,3.0,2.0,2.0,2.0,2.0,5.0
2019-10-11,9.0,16.0,1.0,1.0,2.0,4.0,6.0,6.0
2019-10-12,21.0,17.0,20.0,21.0,22.0,23.0,23.0,20.0
2019-10-13,19.0,20.0,18.0,17.0,18.0,18.0,18.0,19.0
2019-10-14,19.0,17.0,17.0,18.0,19.0,19.0,20.0,19.0
2019-10-15,15.0,15.0,13.0,13.0,11.0,12.0,12.0,13.0
2019-10-16,19.0,19.0,19.0,19.0,18.0,19.0,19.0,17.0
2019-10-17,19.0,17.0,18.0,18.0,19.0,19.0,18.0,19.0
2019-10-18,11.0,13.0,12.0,14.0,14.0,15.0,15.0,16.0
2019-10-19,7.0,6.0,7.0,10.0,10.0,11.0,11.0,11.0
2019-10-20,5.0,5.0,8.0,10.0,10.0,10.0,10.0,9.0
2019-10-21,3.0,4.0,5.0,7.0,6.0,6.0,6.0,7.0
2019-10-22,14.0,14.0,17.0,17.0,16.0,17.0,16.0,15.0
2019-10-23,16.0,17.0,16.0,16.0,16.0,17.0,17.0,16.0
2019-10-24,15.0,15.0,17.0,17.0,20.0,19.0,20.0,20.0
2019-10-25,20.0,20.0,23.0,23.0,22.0,21.0,21.0,20.0
2019-10-26,20.0,20.0,20.0,20.0,20.0,20.0,21.0,22.0
2019-10-27,17.0,15.0,15.0,14.0,14.0,14.0,15.0,15.0
2019-10-28,16.0,20.0,22.0,21.0,20.0,18.0,19.0,20.0
2019-10-29,22.0,24.0,23.0,24.0,23.0,24.0,25.0,25.0
2019-10-30,25.0,28.0,28.0,24.0,25.0,27.0,28.0,28.0
2019-10-31,30.0,28.0,24.0,24.0,27.0,32.0,33.0,33.0
2019-11-01,29.0,29.0,29.0,32.0,34.0,34.0,35.0,32.0
2019-11-02,28.0,29.0,31.0,31.0,31.0,31.0,29.0,29.0
2019-11-03,27.0,29.0,31.0,30.0,30.0,28.0,25.0,24.0
2019-11-04,24.0,25.0,24.0,24.0,24.0,20.0,19.0,21.0
2019-11-05,25.0,25.0,25.0,27.0,28.0,28.0,28.0,27.0
2019-11-06,31.0,30.0,28.0,26.0,24.0,25.0,25.0,23.0
2019-11-07,33.0,35.0,33.0,34.0,34.0,34.0,36.0,35.0
2019-11-08,38.0,38.0,37.0,39.0,40.0,39.0,41.0,41.0
2019-11-09,34.0,32.0,32.0,32.0,30.0,30.0,30.0,30.0
2019-11-10,27.0,33.0,30.0,26.0,26.0,26.0,26.0,26.0
2019-11-11,39.0,43.0,41.0,40.0,36.0,36.0,38.0,35.0
2019-11-12,45.0,46.0,47.0,48.0,48.0,49.0,51.0,53.0
2019-11-13,43.0,43.0,44.0,44.0,46.0,46.0,47.0,47.0
2019-11-14,37.0,35.0,35.0,36.0,37.0,37.0,,40.0
2019-11-15,35.0,33.0,37.0,38.0,38.0,,38.0,35.0
2019-11-16,31.0,35.0,36.0,35.0,,35.0,34.0,33.0
2019-11-17,31.0,31.0,32.0,,34.0,32.0,32.0,32.0
2019-11-18,29.0,29.0,,31.0,31.0,29.0,28.0,30.0
2019-11-19,26.0,,29.0,29.0,28.0,26.0,26.0,27.0
2019-11-20,,28.0,26.0,25.0,24.0,25.0,24.0,24.0
2019-11-21,28.0,24.0,21.0,17.0,17.0,16.0,16.0,18.0
2019-11-22,33.0,33.0,32.0,32.0,31.0,31.0,32.0,30.0
2019-11-23,32.0,31.0,31.0,31.0,31.0,33.0,31.0,32.0
2019-11-24,30.0,30.0,29.0,29.0,29.0,27.0,26.0,24.0
2019-11-25,28.0,26.0,27.0,24.0,23.0,23.0,22.0,21.0
2019-11-26,26.0,24.0,24.0,24.0,23.0,23.0,23.0,23.0
2019-11-27,26.0,27.0,27.0,26.0,24.0,21.0,23.0,21.0
2019-11-28,28.0,28.0,31.0,32.0,32.0,32.0,32.0,32.0
2019-11-29,27.0,29.0,28.0,28.0,29.0,28.0,29.0,29.0
2019-11-30,27.0,23.0,21.0,22.0,22.0,24.0,25.0,25.0
2019-12-01,29.0,28.0,28.0,26.0,26.0,27.0,28.0,26.0
2019-12-02,36.0,33.0,32.0,31.0,33.0,33.0,34.0,33.0
2019-12-03,34.0,32.0,31.0,31.0,31.0,32.0,32.0,31.0
2019-12-04,33.0,30.0,30.0,29.0,30.0,29.0,29.0,27.0
2019-12-05,30.0,29.0,29.0,30.0,30.0,29.0,28.0,28.0
2019-12-06,31.0,31.0,30.0,32.0,33.0,29.0,29.0,29.0
2019-12-07,31.0,31.0,32.0,32.0,32.0,32.0,33.0,33.0
2019-12-08,24.0,24.0,24.0,23.0,24.0,25.0,25.0,27.0
2019-12-09,28.0,24.0,23.0,23.0,21.0,20.0,20.0,21.0
2019-12-10,39.0,43.0,41.0,42.0,41.0,41.0,44.0,45.0
2019-12-11,50.0,50.0,52.0,51.0,46.0,45.0,45.0,45.0
2019-12-12,46.0,47.0,46.0,41.0,38.0,34.0,35.0,34.0
2019-12-13,38.0,34.0,31.0,30.0,29.0,30.0,29.0,29.0
2019-12-14,32.0,30.0,30.0,31.0,31.0,32.0,33.0,34.0
2019-12-15,34.0,36.0,44.0,44.0,42.0,42.0,42.0,43.0
2019-12-16,37.0,42.0,40.0,39.0,38.0,37.0,37.0,40.0
2019-12-17,38.0,42.0,42.0,44.0,42.0,41.0,40.0,42.0
2019-12-18,44.0,47.0,47.0,44.0,45.0,47.0,48.0,47.0
2019-12-19,40.0,37.0,35.0,37.0,39.0,39.0,39.0,40.0
2019-12-20,35.0,32.0,31.0,32.0,33.0,34.0,33.0,35.0
2019-12-21,32.0,31.0,30.0,31.0,31.0,31.0,30.0,30.0
2019-12-22,30.0,28.0,28.0,28.0,28.0,28.0,25.0,25.0
2019-12-23,27.0,26.0,25.0,26.0,26.0,24.0,23.0,24.0
2019-12-24,26.0,24.0,25.0,25.0,24.0,23.0,22.0,23.0
2019-12-25,24.0,25.0,24.0,23.0,20.0,18.0,19.0,19.0
2019-12-26,28.0,26.0,22.0,19.0,16.0,14.0,12.0,14.0
2019-12-27,27.0,24.0,23.0,25.0,26.0,26.0,29.0,28.0
2019-12-28,24.0,23.0,25.0,21.0,20.0,20.0,24.0,23.0
2019-12-29,30.0,28.0,28.0,18.0,12.0,11.0,11.0,15.0
2019-12-30,32.0,34.0,35.0,32.0,30.0,30.0,32.0,29.0
2019-12-31,34.0,36.0,35.0,34.0,35.0,35.0,35.0,35.0
2020-01-01,32.0,33.0,32.0,33.0,34.0,34.0,32.0,32.0
2020-01-02,29.0,27.0,26.0,25.0,25.0,24.0,23.0,26.0
2020-01-03,28.0,26.0,24.0,22.0,23.0,28.0,29.0,28.0
2020-01-04,27.0,27.0,33.0,34.0,35.0,34.0,33.0,33.0
2020-01-05,35.0,34.0,33.0,32.0,31.0,30.0,30.0,31.0
2020-01-06,35.0,34.0,33.0,31.0,31.0,32.0,32.0,31.0
2020-01-07,36.0,36.0,34.0,34.0,32.0,32.0,32.0,32.0
2020-01-08,37.0,39.0,39.0,38.0,39.0,41.0,41.0,39.0
2020-01-09,31.0,30.0,26.0,26.0,27.0,29.0,28.0,29.0
2020-01-10,28.0,23.0,23.0,23.0,20.0,18.0,20.0,21.0
2020-01-11,33.0,31.0,33.0,29.0,30.0,30.0,30.0,29.0
2020-01-12,33.0,35.0,37.0,38.0,41.0,41.0,40.0,37.0
2020-01-13,29.0,29.0,31.0,35.0,34.0,32.0,30.0,34.0
2020-01-14,31.0,27.0,29.0,27.0,26.0,26.0,28.0,28.0
2020-01-15,31.0,35.0,30.0,32.0,34.0,29.0,29.0,31.0
2020-01-16,47.0,44.0,43.0,37.0,43.0,44.0,46.0,44.0
2020-01-17,41.0,38.0,29.0,40.0,41.0,42.0,43.0,41.0
2020-01-18,36.0,34.0,32.0,30.0,31.0,31.0,32.0,34.0
2020-01-19,48.0,49.0,51.0,55.0,58.0,56.0,56.0,55.0
2020-01-20,49.0,51.0,53.0,56.0,54.0,52.0,49.0,48.0
2020-01-21,50.0,50.0,50.0,51.0,49.0,47.0,46.0,46.0
2020-01-22,42.0,39.0,40.0,39.0,37.0,38.0,39.0,40.0
2020-01-23,34.0,31.0,31.0,31.0,33.0,33.0,34.0,35.0
2020-01-24,28.0,29.0,30.0,31.0,32.0,32.0,31.0,31.0
2020-01-25,31.0,30.0,31.0,32.0,32.0,32.0,32.0,32.0
2020-01-26,33.0,32.0,33.0,33.0,33.0,34.0,35.0,34.0
2020-01-27,32.0,32.0,32.0,33.0,34.0,36.0,35.0,35.0
2020-01-28,29.0,31.0,33.0,34.0,35.0,36.0,36.0,35.0
2020-01-29,30.0,31.0,33.0,35.0,36.0,36.0,35.0,35.0
2020-01-30,33.0,32.0,33.0,36.0,36.0,37.0,36.0,34.0
2020-01-31,33.0,31.0,33.0,34.0,34.0,33.0,33.0,32.0
2020-02-01,30.0,31.0,32.0,31.0,32.0,31.0,30.0,30.0
2020-02-02,30.0,30.0,29.0,28.0,25.0,24.0,24.0,21.0
2020-02-03,26.0,25.0,27.0,24.0,27.0,28.0,25.0,25.0
2020-02-04,35.0,31.0,28.0,28.0,30.0,31.0,31.0,29.0
2020-02-05,39.0,39.0,34.0,36.0,39.0,38.0,36.0,36.0
2020-02-06,35.0,37.0,37.0,36.0,37.0,37.0,36.0,38.0
2020-02-07,35.0,38.0,36.0,38.0,40.0,37.0,38.0,37.0
2020-02-08,37.0,37.0,38.0,39.0,38.0,38.0,37.0,36.0
2020-02-09,34.0,36.0,38.0,35.0,34.0,36.0,34.0,35.0
2020-02-10,32.0,32.0,33.0,36.0,37.0,36.0,36.0,35.0
2020-02-11,32.0,33.0,35.0,37.0,36.0,37.0,36.0,35.0
2020-02-12,31.0,33.0,36.0,35.0,36.0,37.0,36.0,36.0
2020-02-13,33.0,38.0,39.0,45.0,44.0,44.0,49.0,42.0
2020-02-14,42.0,47.0,54.0,58.0,60.0,59.0,58.0,59.0
2020-02-15,39.0,40.0,41.0,42.0,43.0,42.0,43.0,48.0
2020-02-16,32.0,30.0,32.0,32.0,33.0,35.0,35.0,37.0
2020-02-17,27.0,27.0,28.0,29.0,30.0,31.0,32.0,34.0
2020-02-18,27.0,31.0,27.0,33.0,34.0,33.0,31.0,30.0
2020-02-19,38.0,40.0,43.0,45.0,44.0,44.0,43.0,41.0
2020-02-20,42.0,44.0,48.0,48.0,48.0,48.0,48.0,47.0
2020-02-21,34.0,39.0,39.0,43.0,42.0,42.0,42.0,42.0
2020-02-22,29.0,29.0,31.0,32.0,30.0,31.0,30.0,32.0
2020-02-23,26.0,28.0,28.0,26.0,25.0,25.0,24.0,23.0
2020-02-24,26.0,27.0,26.0,26.0,27.0,29.0,28.0,28.0
2020-02-25,26.0,29.0,28.0,28.0,27.0,29.0,29.0,29.0
2020-02-26,32.0,33.0,33.0,33.0,37.0,35.0,35.0,35.0
2020-02-27,41.0,41.0,43.0,45.0,44.0,41.0,39.0,37.0
2020-02-28,43.0,42.0,46.0,46.0,41.0,39.0,41.0,40.0
2020-02-29,40.0,46.0,45.0,39.0,36.0,37.0,38.0,39.0
2020-03-01,38.0,38.0,31.0,24.0,20.0,22.0,22.0,24.0
2020-03-02,28.0,24.0,18.0,20.0,24.0,24.0,25.0,25.0
2020-03-03,20.0,21.0,24.0,25.0,24.0,25.0,24.0,25.0
2020-03-04,24.0,24.0,24.0,24.0,24.0,24.0,25.0,25.0
2020-03-05,29.0,24.0,20.0,21.0,22.0,23.0,22.0,24.0
2020-03-06,26.0,26.0,26.0,27.0,28.0,29.0,30.0,28.0
2020-03-07,25.0,26.0,27.0,24.0,25.0,26.0,26.0,27.0
2020-03-08,18.0,17.0,14.0,14.0,15.0,16.0,15.0,17.0
2020-03-09,15.0,13.0,12.0,13.0,13.0,14.0,13.0,16.0
2020-03-10,24.0,23.0,23.0,18.0,20.0,22.0,22.0,22.0
2020-03-11,26.0,23.0,21.0,22.0,21.0,20.0,20.0,24.0
2020-03-12,24.0,19.0,19.0,17.0,13.0,13.0,15.0,20.0
2020-03-13,19.0,19.0,22.0,24.0,25.0,25.0,26.0,24.0
2020-03-14,20.0,25.0,28.0,29.0,29.0,29.0,30.0,28.0
2020-03-15,26.0,26.0,27.0,28.0,28.0,29.0,30.0,29.0
2020-03-16,26.0,23.0,24.0,25.0,25.0,26.0,29.0,30.0
2020-03-17,16.0,19.0,21.0,21.0,22.0,22.0,22.0,25.0
2020-03-18,21.0,20.0,24.0,27.0,23.0,21.0,23.0,24.0
2020-03-19,16.0,16.0,19.0,14.0,10.0,11.0,12.0,14.0
2020-03-20,9.0,14.0,21.0,23.0,24.0,22.0,23.0,20.0
2020-03-21,31.0,32.0,35.0,34.0,33.0,34.0,33.0,33.0
2020-03-22,29.0,32.0,30.0,30.0,30.0,30.0,32.0,35.0
2020-03-23,25.0,23.0,23.0,24.0,24.0,26.0,26.0,29.0
2020-03-24,19.0,20.0,19.0,21.0,22.0,23.0,26.0,26.0
2020-03-25,15.0,14.0,16.0,17.0,17.0,18.0,,21.0
2020-03-26,12.0,15.0,16.0,17.0,14.0,,14.0,19.0
2020-03-27,21.0,21.0,18.0,16.0,,16.0,17.0,17.0
2020-03-28,17.0,15.0,15.0,,8.0,7.0,7.0,10.0
2020-03-29,19.0,18.0,,17.0,16.0,17.0,16.0,14.0
2020-03-30,17.0,,18.0,17.0,19.0,19.0,19.0,18.0
2020-03-31,,18.0,18.0,23.0,25.0,26.0,25.0,24.0
2020-04-01,21.0,20.0,22.0,22.0,23.0,22.0,23.0,20.0
2020-04-02,19.0,21.0,21.0,17.0,16.0,16.0,16.0,17.0
2020-04-03,21.0,24.0,13.0,10.0,10.0,11.0,11.0,10.0
2020-04-04,27.0,18.0,14.0,14.0,15.0,17.0,20.0,22.0
2020-04-05,19.0,14.0,14.0,14.0,18.0,18.0,20.0,20.0
2020-04-06,10.0,9.0,7.0,10.0,12.0,14.0,15.0,15.0
2020-04-07,3.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0
2020-04-08,3.0,6.0,7.0,5.0,6.0,6.0,3.0,3.0
2020-04-09,15.0,17.0,20.0,21.0,23.0,24.0,22.0,20.0
2020-04-10,20.0,24.0,24.0,25.0,25.0,25.0,24.0,24.0
2020-04-11,23.0,19.0,19.0,20.0,20.0,19.0,17.0,16.0
2020-04-12,19.0,18.0,17.0,14.0,13.0,13.0,9.0,11.0
2020-04-13,24.0,25.0,22.0,27.0,27.0,26.0,26.0,26.0
2020-04-14,26.0,28.0,29.0,30.0,29.0,28.0,28.0,30.0
2020-04-15,28.0,29.0,29.0,30.0,29.0,29.0,29.0,31.0
2020-04-16,27.0,29.0,28.0,27.0,27.0,28.0,30.0,29.0
2020-04-17,25.0,23.0,24.0,25.0,25.0,26.0,27.0,28.0
2020-04-18,19.0,19.0,19.0,21.0,23.0,23.0,22.0,20.0
2020-04-19,13.0,14.0,15.0,14.0,16.0,16.0,15.0,15.0
2020-04-20,17.0,18.0,16.0,17.0,19.0,18.0,17.0,17.0
2020-04-21,14.0,12.0,12.0,14.0,18.0,20.0,20.0,19.0
2020-04-22,10.0,10.0,13.0,14.0,14.0,13.0,14.0,14.0
2020-04-23,11.0,10.0,9.0,10.0,10.0,11.0,9.0,14.0
2020-04-24,10.0,11.0,12.0,12.0,14.0,14.0,12.0,16.0
2020-04-25,11.0,15.0,16.0,17.0,17.0,16.0,17.0,19.0
2020-04-26,16.0,19.0,18.0,17.0,17.0,16.0,15.0,13.0
2020-04-27,17.0,16.0,15.0,14.0,14.0,16.0,14.0,12.0
2020-04-28,12.0,8.0,6.0,6.0,7.0,6.0,4.0,5.0
2020-04-29,9.0,9.0,9.0,10.0,11.0,11.0,12.0,12.0
2020-04-30,11.0,13.0,12.0,12.0,15.0,14.0,15.0,12.0
2020-05-01,11.0,9.0,10.0,11.0,13.0,13.0,12.0,12.0
2020-05-02,3.0,3.0,4.0,4.0,4.0,2.0,0.0,2.0
2020-05-03,4.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0
2020-05-04,8.0,10.0,9.0,10.0,12.0,15.0,16.0,17.0
2020-05-05,15.0,13.0,12.0,12.0,13.0,17.0,18.0,19.0
2020-05-06,12.0,14.0,14.0,15.0,15.0,16.0,15.0,15.0
2020-05-07,13.0,13.0,15.0,14.0,13.0,12.0,11.0,11.0
2020-05-08,13.0,14.0,18.0,19.0,20.0,21.0,21.0,19.0
2020-05-09,19.0,21.0,21.0,21.0,21.0,22.0,21.0,20.0
2020-05-10,18.0,18.0,16.0,17.0,17.0,17.0,17.0,19.0
2020-05-11,18.0,19.0,19.0,20.0,21.0,21.0,21.0,19.0
2020-05-12,17.0,17.0,18.0,18.0,17.0,17.0,17.0,16.0
2020-05-13,14.0,14.0,14.0,14.0,13.0,13.0,13.0,13.0
2020-05-14,7.0,5.0,3.0,2.0,2.0,2.0,1.0,3.0
2020-05-15,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2020-05-16,2.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0
2020-05-17,2.0,2.0,1.0,3.0,2.0,2.0,3.0,4.0
2020-05-18,3.0,4.0,7.0,8.0,11.0,11.0,7.0,6.0
2020-05-19,1.0,5.0,6.0,8.0,8.0,6.0,6.0,8.0
2020-05-20,1.0,3.0,5.0,5.0,4.0,4.0,5.0,6.0
2020-05-21,1.0,1.0,2.0,3.0,3.0,4.0,5.0,5.0
2020-05-22,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
2020-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2020-05-30,0.0,1.0,3.0,4.0,4.0,4.0,4.0,3.0
2020-05-31,0.0,4.0,5.0,5.0,5.0,6.0,7.0,4.0
2020-06-01,0.0,1.0,3.0,3.0,2.0,1.0,,1.0
2020-06-02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2020-06-03,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2020-06-04,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2020-06-05,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2020-06-06,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-13,3.0,1.0,3.0,4.0,4.0,5.0,4.0,3.0
2020-06-14,1.0,2.0,4.0,2.0,3.0,2.0,2.0,3.0
2020-06-15,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
2020-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-04,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2020-08-05,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2020-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,0.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0
2020-09-05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-07,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-08,5.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0
2020-09-09,2.0,2.0,4.0,1.0,2.0,1.0,3.0,3.0
2020-09-10,5.0,5.0,5.0,3.0,2.0,2.0,,4.0
2020-09-11,5.0,6.0,3.0,2.0,2.0,,,2.0
2020-09-12,5.0,1.0,0.0,0.0,,,0.0,0.0
2020-09-13,1.0,0.0,0.0,,,0.0,0.0,0.0
2020-09-14,1.0,2.0,,,1.0,0.0,1.0,1.0
2020-09-15,1.0,,,1.0,1.0,0.0,0.0,0.0
2020-09-16,,,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-17,,0.0,0.0,1.0,2.0,3.0,2.0,2.0
2020-09-18,2.0,4.0,7.0,9.0,9.0,9.0,9.0,8.0
2020-09-19,3.0,7.0,10.0,9.0,11.0,11.0,12.0,11.0
2020-09-20,5.0,5.0,7.0,8.0,9.0,8.0,8.0,8.0
2020-09-21,1.0,4.0,6.0,6.0,5.0,5.0,5.0,5.0
2020-09-22,1.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0
