F_Date,t-7,t-6,t-5,t-4,t-3,t-2,t-1,T
2014-01-01,,,,,,,59.0,60.0
2014-01-02,,,,,,65.0,67.0,61.0
2014-01-03,,,,,60.0,62.0,61.0,57.0
2014-01-04,,,,43.0,44.0,43.0,44.0,47.0
2014-01-05,,,55.0,60.0,64.0,67.0,66.0,60.0
2014-01-06,,71.0,76.0,78.0,80.0,79.0,79.0,76.0
2014-01-07,68.0,74.0,72.0,70.0,70.0,70.0,68.0,67.0
2014-01-08,58.0,56.0,56.0,57.0,59.0,60.0,62.0,62.0
2014-01-09,45.0,48.0,50.0,54.0,54.0,56.0,56.0,54.0
2014-01-10,43.0,43.0,42.0,39.0,38.0,38.0,38.0,46.0
2014-01-11,38.0,37.0,37.0,36.0,37.0,37.0,37.0,35.0
2014-01-12,38.0,36.0,34.0,36.0,36.0,35.0,34.0,32.0
2014-01-13,38.0,38.0,37.0,37.0,37.0,37.0,33.0,31.0
2014-01-14,38.0,37.0,36.0,39.0,40.0,38.0,37.0,34.0
2014-01-15,43.0,44.0,45.0,47.0,47.0,50.0,50.0,45.0
2014-01-16,39.0,39.0,38.0,38.0,39.0,39.0,38.0,41.0
2014-01-17,49.0,50.0,52.0,54.0,56.0,56.0,55.0,52.0
2014-01-18,46.0,46.0,46.0,47.0,45.0,45.0,47.0,48.0
2014-01-19,40.0,42.0,39.0,37.0,37.0,39.0,39.0,36.0
2014-01-20,37.0,37.0,36.0,39.0,45.0,42.0,39.0,35.0
2014-01-21,44.0,48.0,55.0,59.0,63.0,64.0,66.0,62.0
2014-01-22,53.0,56.0,57.0,56.0,55.0,56.0,56.0,59.0
2014-01-23,50.0,55.0,61.0,64.0,67.0,67.0,70.0,65.0
2014-01-24,50.0,49.0,49.0,51.0,50.0,50.0,51.0,50.0
2014-01-25,49.0,42.0,40.0,41.0,43.0,44.0,47.0,40.0
2014-01-26,47.0,49.0,47.0,45.0,41.0,43.0,43.0,39.0
2014-01-27,60.0,59.0,65.0,69.0,72.0,72.0,71.0,67.0
2014-01-28,63.0,62.0,69.0,70.0,72.0,70.0,68.0,65.0
2014-01-29,59.0,60.0,59.0,57.0,55.0,52.0,51.0,52.0
2014-01-30,51.0,50.0,49.0,47.0,45.0,41.0,39.0,45.0
2014-01-31,49.0,52.0,53.0,54.0,56.0,55.0,56.0,56.0
2014-02-01,46.0,47.0,49.0,50.0,51.0,51.0,49.0,52.0
2014-02-02,50.0,50.0,56.0,57.0,59.0,60.0,60.0,60.0
2014-02-03,46.0,51.0,52.0,55.0,55.0,55.0,54.0,59.0
2014-02-04,54.0,52.0,52.0,51.0,51.0,50.0,50.0,57.0
2014-02-05,58.0,60.0,61.0,59.0,58.0,59.0,59.0,59.0
2014-02-06,65.0,67.0,68.0,69.0,68.0,69.0,67.0,68.0
2014-02-07,59.0,62.0,63.0,62.0,61.0,61.0,61.0,64.0
2014-02-08,53.0,54.0,55.0,56.0,55.0,53.0,53.0,58.0
2014-02-09,54.0,56.0,60.0,62.0,61.0,59.0,58.0,61.0
2014-02-10,57.0,61.0,64.0,67.0,67.0,69.0,70.0,70.0
2014-02-11,53.0,57.0,61.0,65.0,66.0,65.0,67.0,68.0
2014-02-12,51.0,51.0,50.0,47.0,48.0,49.0,50.0,59.0
2014-02-13,45.0,43.0,41.0,41.0,40.0,39.0,40.0,40.0
2014-02-14,47.0,46.0,48.0,48.0,45.0,49.0,51.0,52.0
2014-02-15,43.0,43.0,44.0,47.0,49.0,50.0,52.0,53.0
2014-02-16,39.0,39.0,40.0,43.0,44.0,45.0,47.0,49.0
2014-02-17,34.0,33.0,33.0,34.0,36.0,37.0,36.0,37.0
2014-02-18,35.0,34.0,33.0,32.0,32.0,32.0,32.0,31.0
2014-02-19,30.0,28.0,30.0,31.0,33.0,33.0,31.0,31.0
2014-02-20,25.0,25.0,28.0,29.0,30.0,31.0,30.0,33.0
2014-02-21,33.0,34.0,35.0,38.0,39.0,38.0,39.0,40.0
2014-02-22,36.0,41.0,44.0,46.0,45.0,44.0,44.0,43.0
2014-02-23,47.0,47.0,48.0,50.0,50.0,49.0,51.0,48.0
2014-02-24,53.0,53.0,53.0,54.0,51.0,53.0,54.0,51.0
2014-02-25,53.0,53.0,55.0,56.0,56.0,56.0,56.0,58.0
2014-02-26,55.0,54.0,58.0,59.0,60.0,60.0,60.0,57.0
2014-02-27,64.0,62.0,59.0,60.0,63.0,66.0,67.0,63.0
2014-02-28,59.0,57.0,60.0,63.0,61.0,59.0,57.0,52.0
2014-03-01,53.0,58.0,64.0,62.0,60.0,59.0,58.0,56.0
2014-03-02,57.0,59.0,59.0,63.0,63.0,68.0,68.0,68.0
2014-03-03,57.0,57.0,63.0,64.0,68.0,69.0,68.0,65.0
2014-03-04,58.0,62.0,61.0,57.0,57.0,54.0,51.0,56.0
2014-03-05,58.0,54.0,48.0,49.0,48.0,44.0,43.0,49.0
2014-03-06,44.0,41.0,42.0,43.0,43.0,43.0,42.0,42.0
2014-03-07,34.0,34.0,36.0,35.0,35.0,33.0,31.0,35.0
2014-03-08,40.0,41.0,42.0,41.0,42.0,40.0,40.0,38.0
2014-03-09,37.0,41.0,40.0,38.0,35.0,35.0,32.0,32.0
2014-03-10,29.0,29.0,27.0,23.0,22.0,20.0,19.0,23.0
2014-03-11,31.0,28.0,27.0,27.0,27.0,27.0,27.0,25.0
2014-03-12,32.0,33.0,34.0,33.0,35.0,37.0,39.0,34.0
2014-03-13,34.0,32.0,29.0,30.0,30.0,31.0,27.0,26.0
2014-03-14,25.0,23.0,23.0,23.0,24.0,22.0,22.0,25.0
2014-03-15,26.0,28.0,29.0,29.0,28.0,28.0,28.0,30.0
2014-03-16,33.0,32.0,35.0,36.0,38.0,39.0,40.0,40.0
2014-03-17,34.0,32.0,32.0,34.0,36.0,33.0,33.0,34.0
2014-03-18,25.0,25.0,27.0,27.0,24.0,23.0,24.0,29.0
2014-03-19,30.0,30.0,30.0,28.0,28.0,29.0,28.0,29.0
2014-03-20,30.0,28.0,26.0,25.0,25.0,25.0,25.0,26.0
2014-03-21,27.0,21.0,22.0,22.0,22.0,21.0,21.0,24.0
2014-03-22,25.0,29.0,32.0,32.0,32.0,35.0,38.0,38.0
2014-03-23,32.0,36.0,38.0,40.0,41.0,42.0,42.0,42.0
2014-03-24,31.0,32.0,36.0,38.0,39.0,39.0,37.0,39.0
2014-03-25,38.0,37.0,39.0,41.0,41.0,43.0,41.0,42.0
2014-03-26,37.0,37.0,36.0,35.0,33.0,31.0,31.0,33.0
2014-03-27,27.0,25.0,23.0,22.0,22.0,21.0,20.0,29.0
2014-03-28,28.0,28.0,28.0,28.0,29.0,28.0,28.0,30.0
2014-03-29,25.0,26.0,25.0,25.0,25.0,25.0,25.0,26.0
2014-03-30,18.0,14.0,14.0,15.0,14.0,14.0,14.0,17.0
2014-03-31,11.0,16.0,18.0,14.0,12.0,9.0,7.0,10.0
2014-04-01,28.0,28.0,29.0,28.0,28.0,29.0,29.0,32.0
2014-04-02,29.0,29.0,28.0,27.0,27.0,27.0,26.0,29.0
2014-04-03,29.0,27.0,26.0,25.0,25.0,24.0,24.0,28.0
2014-04-04,26.0,27.0,26.0,27.0,28.0,29.0,29.0,29.0
2014-04-05,26.0,27.0,27.0,27.0,28.0,25.0,27.0,26.0
2014-04-06,22.0,22.0,21.0,20.0,18.0,17.0,17.0,20.0
2014-04-07,19.0,19.0,19.0,18.0,17.0,16.0,16.0,16.0
2014-04-08,21.0,20.0,21.0,19.0,19.0,18.0,19.0,19.0
2014-04-09,20.0,19.0,16.0,13.0,13.0,13.0,13.0,14.0
2014-04-10,11.0,9.0,8.0,8.0,9.0,9.0,9.0,16.0
2014-04-11,15.0,14.0,14.0,13.0,12.0,10.0,10.0,11.0
2014-04-12,13.0,11.0,8.0,9.0,6.0,4.0,4.0,6.0
2014-04-13,16.0,14.0,13.0,15.0,14.0,12.0,12.0,14.0
2014-04-14,25.0,26.0,26.0,26.0,28.0,29.0,31.0,30.0
2014-04-15,26.0,27.0,28.0,29.0,28.0,30.0,31.0,31.0
2014-04-16,23.0,24.0,23.0,20.0,19.0,18.0,19.0,22.0
2014-04-17,17.0,18.0,19.0,22.0,25.0,24.0,22.0,23.0
2014-04-18,18.0,18.0,21.0,22.0,23.0,20.0,19.0,19.0
2014-04-19,14.0,18.0,20.0,17.0,10.0,7.0,7.0,12.0
2014-04-20,12.0,14.0,12.0,7.0,4.0,3.0,2.0,5.0
2014-04-21,14.0,11.0,8.0,4.0,4.0,3.0,1.0,4.0
2014-04-22,9.0,7.0,7.0,10.0,13.0,13.0,13.0,15.0
2014-04-23,4.0,6.0,11.0,12.0,13.0,12.0,14.0,19.0
2014-04-24,2.0,6.0,7.0,7.0,6.0,9.0,11.0,16.0
2014-04-25,11.0,13.0,12.0,12.0,10.0,9.0,9.0,10.0
2014-04-26,18.0,18.0,18.0,16.0,14.0,9.0,9.0,10.0
2014-04-27,20.0,20.0,19.0,13.0,9.0,8.0,9.0,12.0
2014-04-28,22.0,20.0,14.0,8.0,6.0,5.0,7.0,14.0
2014-04-29,22.0,20.0,16.0,14.0,13.0,15.0,17.0,19.0
2014-04-30,22.0,20.0,19.0,19.0,20.0,21.0,23.0,25.0
2014-05-01,18.0,17.0,19.0,20.0,21.0,20.0,21.0,22.0
2014-05-02,15.0,16.0,17.0,17.0,16.0,16.0,14.0,13.0
2014-05-03,15.0,16.0,16.0,14.0,13.0,11.0,10.0,11.0
2014-05-04,15.0,13.0,14.0,13.0,13.0,15.0,14.0,13.0
2014-05-05,14.0,11.0,10.0,10.0,12.0,12.0,11.0,9.0
2014-05-06,5.0,5.0,6.0,9.0,8.0,8.0,8.0,6.0
2014-05-07,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
2014-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-09,4.0,4.0,5.0,5.0,7.0,6.0,7.0,7.0
2014-05-10,7.0,7.0,7.0,6.0,5.0,4.0,4.0,5.0
2014-05-11,4.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0
2014-05-12,5.0,5.0,7.0,5.0,4.0,2.0,1.0,2.0
2014-05-13,7.0,9.0,11.0,12.0,12.0,12.0,12.0,14.0
2014-05-14,10.0,12.0,14.0,13.0,14.0,14.0,15.0,17.0
2014-05-15,14.0,14.0,13.0,15.0,15.0,16.0,18.0,20.0
2014-05-16,15.0,14.0,16.0,16.0,19.0,19.0,19.0,21.0
2014-05-17,13.0,13.0,14.0,15.0,15.0,16.0,17.0,16.0
2014-05-18,9.0,10.0,10.0,9.0,10.0,10.0,10.0,11.0
2014-05-19,5.0,6.0,4.0,6.0,6.0,4.0,4.0,5.0
2014-05-20,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,0.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0
2014-05-23,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0
2014-05-24,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
2014-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-08,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2014-06-09,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2014-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-13,0.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0
2014-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-02,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0
2014-07-03,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
2014-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-14,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2014-07-15,0.0,0.0,5.0,5.0,6.0,5.0,5.0,4.0
2014-07-16,0.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0
2014-07-17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
2014-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2014-08-09,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2014-08-10,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2014-08-11,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2014-08-12,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2014-08-13,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2014-08-17,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2014-08-18,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2014-08-19,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2014-08-20,0.0,0.0,,0.0,0.0,0.0,,0.0
2014-08-21,0.0,,0.0,0.0,0.0,,0.0,0.0
2014-08-22,,0.0,0.0,0.0,,0.0,0.0,0.0
2014-08-23,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2014-08-24,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2014-08-25,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-26,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-02,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2014-09-03,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2014-09-04,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2014-09-05,0.0,0.0,0.0,,1.0,1.0,1.0,1.0
2014-09-06,0.0,0.0,,3.0,4.0,3.0,4.0,4.0
2014-09-07,3.0,,4.0,3.0,3.0,3.0,4.0,3.0
2014-09-08,,1.0,1.0,1.0,0.0,0.0,1.0,3.0
2014-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-10,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2014-09-11,5.0,7.0,9.0,10.0,12.0,13.0,13.0,13.0
2014-09-12,13.0,14.0,14.0,14.0,16.0,15.0,16.0,17.0
2014-09-13,13.0,13.0,15.0,16.0,17.0,17.0,17.0,17.0
2014-09-14,8.0,9.0,10.0,10.0,11.0,11.0,12.0,12.0
2014-09-15,7.0,8.0,7.0,6.0,8.0,9.0,10.0,11.0
2014-09-16,6.0,7.0,9.0,10.0,12.0,12.0,12.0,12.0
2014-09-17,5.0,6.0,7.0,7.0,8.0,7.0,6.0,8.0
2014-09-18,2.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0
2014-09-19,0.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0
2014-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-21,0.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0
2014-09-22,3.0,4.0,5.0,5.0,7.0,7.0,8.0,7.0
2014-09-23,6.0,7.0,5.0,5.0,4.0,5.0,7.0,7.0
2014-09-24,8.0,4.0,4.0,3.0,3.0,3.0,2.0,6.0
2014-09-25,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-30,1.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0
2014-10-01,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0
2014-10-02,1.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0
2014-10-03,7.0,9.0,11.0,11.0,14.0,15.0,17.0,16.0
2014-10-04,14.0,13.0,15.0,19.0,21.0,22.0,23.0,22.0
2014-10-05,7.0,7.0,13.0,16.0,17.0,17.0,18.0,18.0
2014-10-06,7.0,13.0,14.0,15.0,14.0,13.0,13.0,15.0
2014-10-07,11.0,9.0,14.0,12.0,9.0,8.0,8.0,10.0
2014-10-08,6.0,10.0,9.0,12.0,13.0,12.0,13.0,11.0
2014-10-09,6.0,8.0,12.0,13.0,12.0,12.0,13.0,14.0
2014-10-10,12.0,15.0,16.0,17.0,17.0,18.0,19.0,19.0
2014-10-11,17.0,14.0,18.0,18.0,19.0,21.0,20.0,19.0
2014-10-12,12.0,15.0,16.0,16.0,16.0,16.0,16.0,21.0
2014-10-13,10.0,11.0,11.0,11.0,12.0,11.0,11.0,17.0
2014-10-14,10.0,12.0,13.0,13.0,11.0,11.0,11.0,11.0
2014-10-15,10.0,12.0,12.0,11.0,13.0,13.0,13.0,11.0
2014-10-16,9.0,9.0,8.0,11.0,10.0,11.0,10.0,10.0
2014-10-17,10.0,11.0,10.0,10.0,11.0,12.0,13.0,16.0
2014-10-18,15.0,16.0,16.0,17.0,18.0,18.0,17.0,17.0
2014-10-19,17.0,18.0,17.0,17.0,16.0,15.0,14.0,15.0
2014-10-20,18.0,15.0,13.0,11.0,11.0,10.0,11.0,12.0
2014-10-21,17.0,15.0,15.0,15.0,15.0,15.0,14.0,15.0
2014-10-22,13.0,15.0,15.0,14.0,15.0,15.0,15.0,15.0
2014-10-23,15.0,13.0,11.0,13.0,11.0,10.0,9.0,13.0
2014-10-24,10.0,9.0,9.0,7.0,7.0,7.0,6.0,9.0
2014-10-25,9.0,8.0,6.0,7.0,7.0,6.0,6.0,7.0
2014-10-26,9.0,5.0,5.0,11.0,11.0,9.0,10.0,12.0
2014-10-27,8.0,4.0,5.0,2.0,2.0,2.0,4.0,7.0
2014-10-28,17.0,13.0,11.0,13.0,15.0,15.0,16.0,17.0
2014-10-29,18.0,18.0,17.0,20.0,20.0,21.0,,21.0
2014-10-30,17.0,16.0,17.0,17.0,17.0,,19.0,20.0
2014-10-31,21.0,23.0,23.0,24.0,,29.0,31.0,30.0
2014-11-01,26.0,25.0,26.0,,31.0,32.0,32.0,33.0
2014-11-02,20.0,19.0,,24.0,23.0,23.0,22.0,25.0
2014-11-03,16.0,,17.0,16.0,15.0,15.0,14.0,14.0
2014-11-04,,19.0,18.0,18.0,17.0,17.0,17.0,15.0
2014-11-05,19.0,20.0,19.0,19.0,20.0,17.0,17.0,19.0
2014-11-06,19.0,21.0,23.0,26.0,24.0,24.0,24.0,24.0
2014-11-07,23.0,24.0,29.0,27.0,27.0,27.0,25.0,26.0
2014-11-08,23.0,27.0,27.0,26.0,26.0,25.0,25.0,26.0
2014-11-09,28.0,31.0,31.0,26.0,25.0,24.0,23.0,22.0
2014-11-10,28.0,25.0,22.0,29.0,26.0,21.0,19.0,16.0
2014-11-11,34.0,37.0,38.0,38.0,37.0,34.0,36.0,37.0
2014-11-12,40.0,40.0,42.0,42.0,42.0,43.0,43.0,44.0
2014-11-13,41.0,42.0,43.0,43.0,43.0,43.0,44.0,44.0
2014-11-14,41.0,42.0,43.0,44.0,45.0,46.0,47.0,47.0
2014-11-15,40.0,40.0,41.0,40.0,42.0,43.0,44.0,47.0
2014-11-16,42.0,44.0,44.0,43.0,44.0,45.0,44.0,48.0
2014-11-17,46.0,44.0,47.0,48.0,51.0,52.0,54.0,54.0
2014-11-18,44.0,48.0,50.0,52.0,53.0,54.0,54.0,50.0
2014-11-19,41.0,43.0,45.0,43.0,45.0,45.0,45.0,47.0
2014-11-20,40.0,42.0,46.0,47.0,48.0,49.0,48.0,46.0
2014-11-21,39.0,46.0,48.0,48.0,46.0,47.0,46.0,45.0
2014-11-22,39.0,38.0,36.0,31.0,30.0,29.0,27.0,31.0
2014-11-23,31.0,29.0,27.0,25.0,23.0,20.0,16.0,20.0
2014-11-24,32.0,35.0,35.0,34.0,36.0,37.0,36.0,36.0
2014-11-25,42.0,42.0,41.0,41.0,42.0,41.0,41.0,42.0
2014-11-26,41.0,41.0,38.0,37.0,36.0,36.0,37.0,42.0
2014-11-27,44.0,49.0,44.0,47.0,45.0,49.0,52.0,51.0
2014-11-28,45.0,48.0,44.0,37.0,37.0,39.0,42.0,44.0
2014-11-29,46.0,42.0,30.0,30.0,24.0,26.0,26.0,29.0
2014-11-30,43.0,41.0,42.0,36.0,36.0,37.0,39.0,41.0
2014-12-01,40.0,45.0,47.0,49.0,51.0,53.0,54.0,52.0
2014-12-02,33.0,41.0,43.0,46.0,46.0,45.0,45.0,45.0
2014-12-03,35.0,38.0,39.0,39.0,39.0,41.0,41.0,42.0
2014-12-04,34.0,37.0,39.0,41.0,41.0,40.0,40.0,39.0
2014-12-05,33.0,34.0,34.0,35.0,34.0,32.0,31.0,35.0
2014-12-06,34.0,32.0,34.0,35.0,35.0,35.0,34.0,32.0
2014-12-07,31.0,33.0,34.0,34.0,35.0,35.0,34.0,34.0
2014-12-08,33.0,34.0,34.0,31.0,30.0,30.0,30.0,31.0
2014-12-09,40.0,37.0,37.0,39.0,39.0,38.0,38.0,37.0
2014-12-10,35.0,33.0,36.0,37.0,36.0,37.0,36.0,38.0
2014-12-11,26.0,29.0,31.0,32.0,33.0,32.0,33.0,36.0
2014-12-12,27.0,25.0,27.0,27.0,27.0,28.0,30.0,30.0
2014-12-13,25.0,23.0,21.0,20.0,20.0,23.0,22.0,24.0
2014-12-14,23.0,19.0,17.0,17.0,18.0,16.0,14.0,17.0
2014-12-15,32.0,24.0,23.0,23.0,20.0,17.0,15.0,19.0
2014-12-16,35.0,34.0,33.0,36.0,36.0,35.0,36.0,35.0
2014-12-17,39.0,38.0,40.0,42.0,43.0,42.0,43.0,45.0
2014-12-18,38.0,39.0,42.0,43.0,41.0,42.0,43.0,45.0
2014-12-19,39.0,40.0,41.0,39.0,38.0,38.0,38.0,40.0
2014-12-20,40.0,39.0,37.0,36.0,35.0,34.0,34.0,35.0
2014-12-21,39.0,37.0,34.0,32.0,31.0,30.0,29.0,30.0
2014-12-22,37.0,32.0,30.0,28.0,27.0,26.0,26.0,28.0
2014-12-23,32.0,33.0,32.0,31.0,31.0,29.0,29.0,29.0
2014-12-24,38.0,37.0,36.0,36.0,34.0,33.0,32.0,31.0
2014-12-25,41.0,39.0,37.0,34.0,33.0,32.0,31.0,28.0
2014-12-26,38.0,39.0,38.0,31.0,30.0,30.0,30.0,30.0
2014-12-27,46.0,45.0,44.0,41.0,39.0,35.0,34.0,34.0
2014-12-28,46.0,42.0,44.0,42.0,42.0,40.0,41.0,43.0
