F_Date,t-7,t-6,t-5,t-4,t-3,t-2,t-1,T
2018-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-06,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-12,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2018-08-13,0.0,0.0,0.0,0.0,0.0,,,0.0
2018-08-14,0.0,0.0,0.0,0.0,,,0.0,0.0
2018-08-15,0.0,0.0,0.0,,,0.0,0.0,0.0
2018-08-16,0.0,0.0,,,0.0,0.0,0.0,0.0
2018-08-17,0.0,,,0.0,0.0,0.0,0.0,0.0
2018-08-18,,,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2018-08-23,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2018-08-24,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
2018-08-25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
2018-08-26,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2018-08-27,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-28,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-23,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2018-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27,1.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0
2018-09-28,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0
2018-09-29,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0
2018-09-30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-09,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-11,0.0,0.0,0.0,3.0,2.0,3.0,6.0,2.0
2018-10-12,3.0,7.0,11.0,12.0,14.0,16.0,16.0,14.0
2018-10-13,,13.0,12.0,15.0,16.0,18.0,17.0,18.0
2018-10-14,13.0,7.0,10.0,14.0,14.0,12.0,12.0,12.0
2018-10-15,12.0,7.0,15.0,11.0,7.0,6.0,6.0,7.0
2018-10-16,15.0,19.0,17.0,17.0,16.0,17.0,17.0,17.0
2018-10-17,14.0,16.0,16.0,17.0,15.0,16.0,15.0,13.0
2018-10-18,14.0,17.0,18.0,20.0,21.0,20.0,20.0,16.0
2018-10-19,13.0,14.0,16.0,16.0,16.0,16.0,15.0,14.0
2018-10-20,12.0,13.0,13.0,12.0,11.0,11.0,10.0,12.0
2018-10-21,20.0,22.0,20.0,22.0,23.0,23.0,24.0,22.0
2018-10-22,22.0,20.0,19.0,19.0,18.0,18.0,18.0,18.0
2018-10-23,14.0,14.0,13.0,14.0,14.0,13.0,12.0,14.0
2018-10-24,16.0,14.0,16.0,18.0,20.0,20.0,19.0,17.0
2018-10-25,15.0,16.0,19.0,21.0,21.0,19.0,18.0,18.0
2018-10-26,14.0,17.0,18.0,19.0,18.0,16.0,16.0,16.0
2018-10-27,15.0,16.0,18.0,17.0,16.0,17.0,17.0,16.0
2018-10-28,16.0,17.0,17.0,16.0,14.0,12.0,11.0,12.0
2018-10-29,17.0,18.0,18.0,17.0,15.0,15.0,15.0,14.0
2018-10-30,18.0,20.0,16.0,10.0,8.0,9.0,9.0,11.0
2018-10-31,17.0,11.0,5.0,2.0,1.0,1.0,,5.0
2018-11-01,12.0,12.0,10.0,8.0,8.0,,,4.0
2018-11-02,16.0,17.0,17.0,16.0,,,,17.0
2018-11-03,20.0,19.0,18.0,,,,,18.0
2018-11-04,16.0,16.0,,,,,,15.0
2018-11-05,12.0,,,,,,,11.0
2018-11-06,,,,,,,7.0,8.0
2018-11-07,,,,,,16.0,16.0,16.0
2018-11-08,,,,,22.0,21.0,22.0,21.0
2018-11-09,,,,22.0,21.0,21.0,21.0,23.0
2018-11-10,,,29.0,29.0,31.0,33.0,34.0,32.0
2018-11-11,,26.0,27.0,29.0,30.0,30.0,30.0,29.0
2018-11-12,26.0,25.0,23.0,23.0,25.0,25.0,26.0,28.0
2018-11-13,31.0,27.0,29.0,31.0,31.0,29.0,28.0,29.0
2018-11-14,29.0,33.0,37.0,37.0,34.0,32.0,33.0,33.0
2018-11-15,27.0,29.0,29.0,28.0,28.0,29.0,30.0,31.0
2018-11-16,23.0,23.0,26.0,26.0,26.0,26.0,28.0,26.0
2018-11-17,23.0,26.0,25.0,23.0,24.0,24.0,23.0,23.0
2018-11-18,30.0,28.0,23.0,23.0,22.0,21.0,20.0,20.0
2018-11-19,27.0,24.0,26.0,25.0,23.0,20.0,19.0,20.0
2018-11-20,25.0,27.0,26.0,26.0,25.0,26.0,26.0,25.0
2018-11-21,24.0,25.0,27.0,26.0,28.0,28.0,27.0,27.0
2018-11-22,22.0,22.0,23.0,24.0,25.0,25.0,25.0,24.0
2018-11-23,20.0,20.0,22.0,21.0,21.0,21.0,20.0,23.0
2018-11-24,15.0,17.0,16.0,16.0,15.0,15.0,13.0,17.0
2018-11-25,17.0,17.0,15.0,14.0,14.0,12.0,12.0,17.0
2018-11-26,24.0,21.0,25.0,28.0,28.0,28.0,29.0,25.0
2018-11-27,28.0,30.0,33.0,34.0,35.0,37.0,38.0,37.0
2018-11-28,31.0,32.0,34.0,35.0,37.0,37.0,38.0,39.0
2018-11-29,27.0,30.0,31.0,29.0,28.0,28.0,28.0,29.0
2018-11-30,25.0,25.0,20.0,17.0,14.0,14.0,15.0,18.0
2018-12-01,19.0,15.0,12.0,7.0,8.0,8.0,8.0,10.0
2018-12-02,16.0,15.0,9.0,9.0,8.0,8.0,7.0,8.0
2018-12-03,20.0,15.0,20.0,20.0,21.0,24.0,25.0,23.0
2018-12-04,19.0,26.0,28.0,29.0,31.0,31.0,31.0,29.0
2018-12-05,31.0,34.0,34.0,34.0,34.0,34.0,34.0,32.0
2018-12-06,34.0,33.0,31.0,32.0,31.0,31.0,31.0,31.0
2018-12-07,31.0,31.0,33.0,33.0,32.0,33.0,33.0,31.0
2018-12-08,32.0,33.0,34.0,33.0,35.0,34.0,34.0,34.0
2018-12-09,31.0,31.0,31.0,31.0,33.0,33.0,31.0,32.0
2018-12-10,32.0,31.0,32.0,32.0,33.0,34.0,34.0,33.0
2018-12-11,33.0,33.0,33.0,32.0,33.0,33.0,33.0,34.0
2018-12-12,29.0,29.0,28.0,28.0,28.0,27.0,,25.0
2018-12-13,23.0,22.0,22.0,22.0,21.0,,19.0,18.0
2018-12-14,19.0,19.0,19.0,18.0,,19.0,18.0,17.0
2018-12-15,24.0,22.0,22.0,,17.0,15.0,14.0,16.0
2018-12-16,24.0,25.0,,21.0,20.0,20.0,19.0,19.0
2018-12-17,25.0,,25.0,24.0,25.0,24.0,23.0,22.0
2018-12-18,,27.0,28.0,29.0,28.0,28.0,27.0,27.0
2018-12-19,25.0,25.0,24.0,23.0,22.0,22.0,21.0,23.0
2018-12-20,21.0,21.0,18.0,18.0,19.0,19.0,19.0,24.0
2018-12-21,24.0,23.0,22.0,23.0,25.0,23.0,23.0,23.0
2018-12-22,27.0,27.0,28.0,29.0,29.0,29.0,28.0,27.0
2018-12-23,27.0,26.0,26.0,25.0,25.0,26.0,27.0,29.0
2018-12-24,27.0,27.0,28.0,28.0,28.0,29.0,29.0,28.0
2018-12-25,24.0,25.0,26.0,26.0,27.0,28.0,27.0,27.0
2018-12-26,22.0,22.0,22.0,22.0,23.0,24.0,24.0,26.0
2018-12-27,15.0,16.0,15.0,15.0,16.0,18.0,18.0,20.0
2018-12-28,14.0,8.0,8.0,9.0,7.0,9.0,8.0,13.0
2018-12-29,23.0,22.0,24.0,24.0,27.0,28.0,28.0,27.0
2018-12-30,27.0,28.0,27.0,27.0,25.0,27.0,26.0,23.0
2018-12-31,27.0,26.0,22.0,17.0,13.0,12.0,11.0,14.0
2019-01-01,23.0,24.0,23.0,23.0,19.0,19.0,21.0,17.0
2019-01-02,35.0,37.0,34.0,30.0,27.0,26.0,24.0,23.0
2019-01-03,,31.0,29.0,26.0,25.0,26.0,26.0,24.0
2019-01-04,29.0,27.0,27.0,21.0,23.0,23.0,22.0,22.0
2019-01-05,25.0,23.0,23.0,22.0,22.0,22.0,21.0,20.0
2019-01-06,22.0,22.0,21.0,19.0,20.0,20.0,21.0,19.0
2019-01-07,22.0,18.0,14.0,12.0,14.0,14.0,13.0,13.0
2019-01-08,17.0,17.0,16.0,13.0,12.0,11.0,10.0,8.0
2019-01-09,26.0,24.0,29.0,31.0,31.0,31.0,31.0,27.0
2019-01-10,24.0,32.0,35.0,38.0,38.0,38.0,38.0,35.0
2019-01-11,27.0,31.0,34.0,35.0,35.0,34.0,35.0,35.0
2019-01-12,27.0,29.0,31.0,32.0,31.0,31.0,,30.0
2019-01-13,29.0,31.0,30.0,29.0,28.0,,28.0,28.0
2019-01-14,32.0,31.0,32.0,31.0,,32.0,33.0,33.0
2019-01-15,30.0,32.0,31.0,,33.0,34.0,34.0,35.0
2019-01-16,27.0,27.0,,26.0,27.0,27.0,28.0,30.0
2019-01-17,25.0,,23.0,24.0,23.0,24.0,25.0,26.0
2019-01-18,,17.0,20.0,23.0,24.0,25.0,25.0,24.0
2019-01-19,24.0,24.0,22.0,20.0,21.0,20.0,20.0,21.0
2019-01-20,34.0,40.0,41.0,39.0,42.0,42.0,44.0,41.0
2019-01-21,43.0,46.0,45.0,45.0,45.0,46.0,48.0,48.0
2019-01-22,32.0,31.0,29.0,27.0,31.0,31.0,33.0,34.0
2019-01-23,28.0,29.0,29.0,21.0,22.0,22.0,21.0,22.0
2019-01-24,34.0,34.0,34.0,35.0,36.0,35.0,35.0,34.0
2019-01-25,34.0,37.0,47.0,45.0,46.0,47.0,47.0,40.0
2019-01-26,41.0,43.0,40.0,38.0,38.0,37.0,35.0,35.0
2019-01-27,40.0,37.0,34.0,31.0,31.0,30.0,30.0,30.0
2019-01-28,38.0,29.0,26.0,29.0,26.0,25.0,24.0,26.0
2019-01-29,36.0,36.0,40.0,40.0,42.0,43.0,43.0,41.0
2019-01-30,46.0,49.0,52.0,51.0,53.0,54.0,53.0,50.0
2019-01-31,52.0,49.0,51.0,54.0,50.0,49.0,50.0,47.0
2019-02-01,41.0,42.0,38.0,35.0,33.0,32.0,34.0,36.0
2019-02-02,39.0,27.0,25.0,23.0,21.0,21.0,23.0,23.0
2019-02-03,20.0,19.0,17.0,15.0,15.0,16.0,15.0,15.0
2019-02-04,13.0,11.0,9.0,10.0,12.0,11.0,9.0,15.0
2019-02-05,15.0,10.0,11.0,16.0,15.0,13.0,10.0,10.0
2019-02-06,14.0,8.0,16.0,11.0,7.0,5.0,3.0,7.0
2019-02-07,26.0,9.0,5.0,2.0,1.0,0.0,1.0,3.0
2019-02-08,27.0,23.0,25.0,33.0,33.0,35.0,38.0,33.0
2019-02-09,33.0,33.0,36.0,38.0,39.0,40.0,38.0,38.0
2019-02-10,28.0,29.0,29.0,31.0,31.0,31.0,31.0,33.0
2019-02-11,22.0,23.0,25.0,24.0,21.0,20.0,20.0,21.0
2019-02-12,19.0,19.0,16.0,12.0,11.0,11.0,12.0,15.0
2019-02-13,26.0,27.0,25.0,26.0,26.0,29.0,29.0,27.0
2019-02-14,28.0,22.0,21.0,18.0,19.0,19.0,21.0,21.0
2019-02-15,20.0,16.0,15.0,14.0,20.0,22.0,23.0,20.0
2019-02-16,30.0,34.0,31.0,29.0,29.0,31.0,30.0,29.0
2019-02-17,34.0,33.0,28.0,24.0,25.0,24.0,25.0,28.0
2019-02-18,32.0,32.0,28.0,26.0,27.0,28.0,31.0,30.0
2019-02-19,31.0,29.0,26.0,28.0,30.0,31.0,31.0,32.0
2019-02-20,23.0,19.0,20.0,20.0,20.0,21.0,20.0,23.0
2019-02-21,22.0,21.0,20.0,20.0,20.0,21.0,22.0,23.0
2019-02-22,22.0,21.0,20.0,20.0,21.0,22.0,21.0,23.0
2019-02-23,14.0,12.0,10.0,10.0,10.0,11.0,12.0,15.0
2019-02-24,17.0,10.0,13.0,17.0,15.0,16.0,17.0,14.0
2019-02-25,22.0,24.0,27.0,28.0,29.0,29.0,29.0,27.0
2019-02-26,21.0,22.0,25.0,27.0,24.0,24.0,23.0,24.0
2019-02-27,25.0,22.0,23.0,23.0,18.0,17.0,17.0,18.0
2019-02-28,26.0,26.0,27.0,18.0,20.0,24.0,27.0,26.0
2019-03-01,22.0,23.0,15.0,23.0,23.0,25.0,26.0,29.0
2019-03-02,22.0,22.0,25.0,21.0,20.0,23.0,24.0,26.0
2019-03-03,38.0,38.0,33.0,27.0,27.0,28.0,29.0,28.0
2019-03-04,37.0,38.0,41.0,43.0,40.0,39.0,41.0,41.0
2019-03-05,38.0,45.0,45.0,44.0,42.0,42.0,43.0,43.0
2019-03-06,41.0,42.0,41.0,41.0,41.0,41.0,41.0,41.0
2019-03-07,33.0,35.0,33.0,33.0,33.0,33.0,33.0,36.0
2019-03-08,26.0,25.0,24.0,25.0,25.0,26.0,26.0,30.0
2019-03-09,19.0,19.0,18.0,15.0,15.0,14.0,15.0,17.0
2019-03-10,13.0,10.0,10.0,12.0,13.0,13.0,14.0,14.0
2019-03-11,22.0,22.0,22.0,21.0,21.0,21.0,20.0,17.0
2019-03-12,22.0,24.0,22.0,24.0,23.0,22.0,22.0,23.0
2019-03-13,15.0,10.0,12.0,12.0,11.0,10.0,10.0,12.0
2019-03-14,7.0,4.0,3.0,1.0,2.0,1.0,1.0,3.0
2019-03-15,13.0,14.0,17.0,17.0,17.0,17.0,18.0,15.0
2019-03-16,25.0,26.0,26.0,27.0,26.0,26.0,25.0,24.0
2019-03-17,28.0,25.0,26.0,26.0,26.0,24.0,24.0,24.0
2019-03-18,23.0,23.0,25.0,26.0,27.0,27.0,26.0,26.0
2019-03-19,23.0,24.0,26.0,26.0,26.0,24.0,,25.0
2019-03-20,21.0,23.0,22.0,21.0,20.0,,19.0,20.0
2019-03-21,19.0,18.0,18.0,17.0,,19.0,19.0,21.0
2019-03-22,17.0,18.0,18.0,,20.0,22.0,21.0,18.0
2019-03-23,17.0,17.0,,24.0,25.0,24.0,23.0,21.0
2019-03-24,11.0,,16.0,18.0,18.0,16.0,15.0,16.0
2019-03-25,,12.0,13.0,12.0,12.0,13.0,12.0,15.0
2019-03-26,23.0,22.0,25.0,24.0,24.0,23.0,24.0,23.0
2019-03-27,21.0,22.0,20.0,19.0,19.0,20.0,20.0,20.0
2019-03-28,12.0,12.0,11.0,10.0,10.0,10.0,10.0,13.0
2019-03-29,7.0,8.0,6.0,6.0,7.0,6.0,6.0,9.0
2019-03-30,9.0,7.0,6.0,7.0,5.0,4.0,2.0,3.0
2019-03-31,20.0,22.0,24.0,22.0,25.0,26.0,28.0,25.0
2019-04-01,22.0,24.0,24.0,25.0,26.0,27.0,28.0,28.0
2019-04-02,18.0,18.0,20.0,19.0,19.0,19.0,19.0,21.0
2019-04-03,13.0,14.0,14.0,13.0,12.0,12.0,13.0,15.0
2019-04-04,9.0,9.0,8.0,8.0,8.0,8.0,7.0,9.0
2019-04-05,8.0,8.0,7.0,6.0,4.0,5.0,6.0,10.0
2019-04-06,10.0,8.0,3.0,2.0,2.0,3.0,3.0,4.0
2019-04-07,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2019-04-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2019-04-09,4.0,7.0,3.0,1.0,0.0,2.0,1.0,2.0
2019-04-10,10.0,7.0,4.0,6.0,7.0,8.0,5.0,5.0
2019-04-11,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2019-04-12,13.0,5.0,6.0,4.0,2.0,0.0,1.0,1.0
2019-04-13,8.0,14.0,13.0,8.0,6.0,6.0,5.0,7.0
2019-04-14,11.0,13.0,6.0,2.0,2.0,1.0,1.0,2.0
2019-04-15,13.0,14.0,13.0,16.0,16.0,18.0,18.0,17.0
2019-04-16,9.0,6.0,8.0,7.0,7.0,6.0,7.0,8.0
2019-04-17,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0
2019-04-18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-19,11.0,7.0,8.0,7.0,11.0,12.0,10.0,8.0
2019-04-20,13.0,14.0,15.0,16.0,19.0,21.0,21.0,20.0
2019-04-21,9.0,9.0,7.0,8.0,11.0,12.0,12.0,11.0
2019-04-22,3.0,0.0,0.0,2.0,2.0,3.0,4.0,6.0
2019-04-23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-24,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0
2019-04-25,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2019-04-26,1.0,1.0,1.0,3.0,2.0,4.0,5.0,4.0
2019-04-27,3.0,5.0,6.0,8.0,8.0,10.0,11.0,10.0
2019-04-28,1.0,0.0,4.0,5.0,7.0,9.0,8.0,9.0
2019-04-29,0.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0
2019-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-04,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-05-05,2.0,0.0,1.0,4.0,3.0,2.0,3.0,2.0
2019-05-06,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0
2019-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-10,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
2019-05-11,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0
2019-05-12,3.0,3.0,4.0,3.0,5.0,4.0,5.0,7.0
2019-05-13,6.0,6.0,6.0,8.0,8.0,10.0,11.0,11.0
2019-05-14,4.0,5.0,8.0,10.0,9.0,10.0,9.0,10.0
2019-05-15,1.0,3.0,7.0,6.0,6.0,6.0,6.0,8.0
2019-05-16,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0
2019-05-17,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-21,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2019-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-03,0.0,0.0,0.0,2.0,3.0,4.0,3.0,1.0
2019-06-04,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2019-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-11,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
2019-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-06-13,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0
2019-06-14,0.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0
2019-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
